sep=,
Time, TEMP, HUMIDITY, SOUND(defect)
2024-12-16 03:38:04,25.12, 115.75, 45
2024-12-16 03:38:09,25.16, 115.62, 45
2024-12-16 03:38:14,25.16, 115.50, 45
2024-12-16 03:38:19,25.16, 115.56, 44
2024-12-16 03:38:24,25.16, 115.50, 44
2024-12-16 03:38:30,25.16, 115.44, 45
2024-12-16 03:38:35,25.16, 115.50, 44
2024-12-16 03:38:40,25.16, 115.44, 45
2024-12-16 03:38:45,25.12, 115.50, 44
2024-12-16 03:38:50,25.16, 115.62, 44
2024-12-16 03:38:55,25.12, 115.62, 45
2024-12-16 03:39:00,25.16, 115.81, 45
2024-12-16 03:39:05,25.19, 115.81, 45
2024-12-16 03:39:10,25.19, 115.69, 45
2024-12-16 03:39:15,25.16, 115.69, 44
2024-12-16 03:39:20,25.16, 115.75, 45
2024-12-16 03:39:25,25.16, 115.75, 44
2024-12-16 03:39:30,25.12, 115.75, 45
2024-12-16 03:39:35,25.12, 115.81, 45
2024-12-16 03:39:40,25.16, 115.87, 45
2024-12-16 03:39:45,25.16, 116.00, 44
2024-12-16 03:39:50,25.12, 116.12, 44
2024-12-16 03:39:55,25.19, 116.12, 45
2024-12-16 03:40:00,25.16, 116.06, 45
2024-12-16 03:40:05,25.16, 116.00, 46
2024-12-16 03:40:11,25.16, 116.00, 44
2024-12-16 03:40:16,25.16, 115.94, 45
2024-12-16 03:40:21,25.16, 115.94, 45
2024-12-16 03:40:26,25.16, 115.87, 45
2024-12-16 03:40:31,25.16, 116.00, 45
2024-12-16 03:40:36,25.12, 116.00, 44
2024-12-16 03:40:41,25.12, 116.06, 45
2024-12-16 03:40:46,25.16, 116.19, 45
2024-12-16 03:40:51,25.19, 116.19, 45
2024-12-16 03:40:56,25.16, 116.19, 45
2024-12-16 03:41:01,25.16, 116.19, 44
2024-12-16 03:41:06,25.16, 116.12, 44
2024-12-16 03:41:11,25.12, 116.00, 44
2024-12-16 03:41:16,25.12, 116.00, 45
2024-12-16 03:41:21,25.16, 115.87, 45
2024-12-16 03:41:26,25.12, 115.87, 45
2024-12-16 03:41:31,25.19, 115.87, 45
2024-12-16 03:41:36,25.19, 115.87, 45
2024-12-16 03:41:41,25.16, 115.81, 45
2024-12-16 03:41:46,25.19, 115.87, 45
2024-12-16 03:41:51,25.12, 115.81, 44
2024-12-16 03:41:57,25.12, 115.69, 45
2024-12-16 03:42:02,25.16, 115.62, 45
2024-12-16 03:42:07,25.12, 115.56, 45
2024-12-16 03:42:12,25.12, 115.62, 45
2024-12-16 03:42:17,25.16, 115.56, 46
2024-12-16 03:42:22,25.12, 115.62, 45
2024-12-16 03:42:27,25.12, 115.75, 45
2024-12-16 03:42:32,25.12, 115.69, 46
2024-12-16 03:42:37,25.16, 115.69, 45
2024-12-16 03:42:42,25.12, 115.69, 45
2024-12-16 03:42:47,25.16, 115.69, 45
2024-12-16 03:42:52,25.12, 115.62, 44
2024-12-16 03:42:57,25.16, 115.69, 44
2024-12-16 03:43:02,25.12, 115.75, 46
2024-12-16 03:43:07,25.12, 115.69, 45
2024-12-16 03:43:12,25.12, 115.56, 45
2024-12-16 03:43:17,25.16, 115.56, 45
2024-12-16 03:43:22,25.16, 115.62, 45
2024-12-16 03:43:28,25.16, 115.50, 45
2024-12-16 03:43:33,25.16, 115.56, 45
2024-12-16 03:43:38,25.16, 115.56, 45
2024-12-16 03:43:43,25.12, 115.56, 45
2024-12-16 03:43:48,25.16, 115.62, 46
2024-12-16 03:43:53,25.16, 115.69, 45
2024-12-16 03:43:58,25.16, 115.75, 44
2024-12-16 03:44:03,25.16, 115.87, 45
2024-12-16 03:44:08,25.16, 115.81, 45
2024-12-16 03:44:13,25.16, 115.81, 45
2024-12-16 03:44:18,25.16, 115.87, 46
2024-12-16 03:44:23,25.16, 115.87, 45
2024-12-16 03:44:28,25.16, 115.75, 45
2024-12-16 03:44:33,25.16, 115.75, 45
2024-12-16 03:44:38,25.16, 115.69, 46
2024-12-16 03:44:43,25.19, 115.75, 44
2024-12-16 03:44:48,25.19, 115.69, 45
2024-12-16 03:44:53,25.16, 115.69, 44
2024-12-16 03:44:58,25.16, 115.75, 44
2024-12-16 03:45:03,25.19, 115.69, 45
2024-12-16 03:45:08,25.12, 115.69, 45
2024-12-16 03:45:14,25.19, 115.69, 45
2024-12-16 03:45:19,25.12, 115.56, 44
2024-12-16 03:45:24,25.12, 115.62, 45
2024-12-16 03:45:29,25.12, 115.56, 45
2024-12-16 03:45:34,25.12, 115.62, 45
2024-12-16 03:45:39,25.16, 115.50, 45
2024-12-16 03:45:44,25.12, 115.62, 45
2024-12-16 03:45:49,25.12, 115.50, 45
2024-12-16 03:45:54,25.16, 115.56, 45
2024-12-16 03:45:59,25.12, 115.62, 45
2024-12-16 03:46:04,25.12, 115.62, 45
2024-12-16 03:46:09,25.12, 115.69, 45
2024-12-16 03:46:14,25.12, 115.69, 45
2024-12-16 03:46:19,25.12, 115.62, 45
2024-12-16 03:46:24,25.12, 115.69, 45
2024-12-16 03:46:29,25.12, 115.69, 46
2024-12-16 03:46:34,25.12, 115.69, 45
2024-12-16 03:46:39,25.16, 115.62, 45
2024-12-16 03:46:44,25.12, 115.69, 44
2024-12-16 03:46:49,25.09, 115.69, 46
2024-12-16 03:46:55,25.12, 115.75, 45
2024-12-16 03:47:00,25.12, 115.75, 45
2024-12-16 03:47:05,25.09, 115.69, 45
2024-12-16 03:47:10,25.09, 115.75, 45
2024-12-16 03:47:15,25.09, 115.81, 44
2024-12-16 03:47:20,25.09, 115.75, 45
2024-12-16 03:47:25,25.09, 115.81, 45
2024-12-16 03:47:30,25.12, 115.87, 44
2024-12-16 03:47:35,25.12, 115.87, 44
2024-12-16 03:47:40,25.12, 115.87, 45
2024-12-16 03:47:45,25.09, 115.87, 44
2024-12-16 03:47:50,25.12, 115.81, 45
2024-12-16 03:47:55,25.12, 115.81, 44
2024-12-16 03:48:00,25.12, 115.75, 44
2024-12-16 03:48:05,25.12, 115.75, 45
2024-12-16 03:48:10,25.12, 115.75, 45
2024-12-16 03:48:15,25.12, 115.75, 45
2024-12-16 03:48:20,25.16, 115.81, 45
2024-12-16 03:48:25,25.12, 115.81, 44
2024-12-16 03:48:31,25.16, 115.87, 44
2024-12-16 03:48:36,25.12, 115.94, 44
2024-12-16 03:48:41,25.16, 115.94, 44
2024-12-16 03:48:46,25.16, 115.87, 45
2024-12-16 03:48:51,25.16, 115.87, 43
2024-12-16 03:48:56,25.12, 115.81, 44
2024-12-16 03:49:01,25.12, 115.81, 44
2024-12-16 03:49:06,25.12, 115.75, 45
2024-12-16 03:49:11,25.16, 115.81, 44
2024-12-16 03:49:16,25.12, 115.81, 45
2024-12-16 03:49:21,25.12, 115.75, 44
2024-12-16 03:49:26,25.16, 115.94, 44
2024-12-16 03:49:31,25.12, 115.81, 44
2024-12-16 03:49:36,25.16, 115.81, 44
2024-12-16 03:49:41,25.16, 115.87, 45
2024-12-16 03:49:46,25.16, 115.87, 45
2024-12-16 03:49:51,25.12, 115.87, 44
2024-12-16 03:49:56,25.19, 115.87, 45
2024-12-16 03:50:01,25.12, 115.87, 45
2024-12-16 03:50:06,25.12, 115.87, 44
2024-12-16 03:50:11,25.16, 115.81, 44
2024-12-16 03:50:17,25.12, 115.81, 44
2024-12-16 03:50:22,25.16, 115.81, 44
2024-12-16 03:50:27,25.12, 115.69, 44
2024-12-16 03:50:32,25.16, 115.69, 44
2024-12-16 03:50:37,25.16, 115.75, 45
2024-12-16 03:50:42,25.19, 115.75, 45
2024-12-16 03:50:47,25.16, 115.69, 45
2024-12-16 03:50:52,25.16, 115.69, 45
2024-12-16 03:50:57,25.16, 115.69, 45
2024-12-16 03:51:02,25.16, 115.75, 44
2024-12-16 03:51:07,25.12, 115.75, 44
2024-12-16 03:51:12,25.19, 115.75, 45
2024-12-16 03:51:17,25.16, 115.75, 45
2024-12-16 03:51:22,25.16, 115.69, 45
2024-12-16 03:51:27,25.16, 115.75, 44
2024-12-16 03:51:32,25.16, 115.62, 45
2024-12-16 03:51:37,25.16, 115.62, 44
2024-12-16 03:51:42,25.12, 115.62, 45
2024-12-16 03:51:47,25.12, 115.69, 45
2024-12-16 03:51:52,25.12, 115.81, 45
2024-12-16 03:51:57,25.12, 115.81, 45
2024-12-16 03:52:03,25.12, 115.75, 45
2024-12-16 03:52:08,25.16, 115.69, 46
2024-12-16 03:52:13,25.16, 115.62, 45
2024-12-16 03:52:18,25.12, 115.69, 45
2024-12-16 03:52:23,25.09, 115.69, 45
2024-12-16 03:52:28,25.16, 115.69, 45
2024-12-16 03:52:33,25.16, 115.75, 44
2024-12-16 03:52:38,25.12, 115.69, 44
2024-12-16 03:52:43,25.12, 115.62, 44
2024-12-16 03:52:48,25.16, 115.69, 45
2024-12-16 03:52:53,25.16, 115.62, 44
2024-12-16 03:52:58,25.12, 115.62, 46
2024-12-16 03:53:03,25.16, 115.62, 44
2024-12-16 03:53:08,25.12, 115.62, 45
2024-12-16 03:53:13,25.12, 115.69, 45
2024-12-16 03:53:18,25.12, 115.69, 44
2024-12-16 03:53:23,25.16, 115.75, 45
2024-12-16 03:53:28,25.16, 115.62, 44
2024-12-16 03:53:33,25.16, 115.69, 44
2024-12-16 03:53:39,25.12, 115.69, 44
2024-12-16 03:53:44,25.16, 115.56, 44
2024-12-16 03:53:49,25.16, 115.50, 45
2024-12-16 03:53:54,25.16, 115.56, 44
2024-12-16 03:53:59,25.16, 115.62, 45
2024-12-16 03:54:04,25.12, 115.56, 44
2024-12-16 03:54:09,25.12, 115.56, 44
2024-12-16 03:54:14,25.16, 115.50, 45
2024-12-16 03:54:19,25.12, 115.62, 44
2024-12-16 03:54:24,25.12, 115.62, 44
2024-12-16 03:54:29,25.12, 115.75, 44
2024-12-16 03:54:34,25.09, 115.75, 45
2024-12-16 03:54:39,25.12, 115.81, 44
2024-12-16 03:54:44,25.16, 115.75, 45
2024-12-16 03:54:49,25.16, 115.75, 44
2024-12-16 03:54:54,25.16, 115.75, 44
2024-12-16 03:54:59,25.16, 115.81, 44
2024-12-16 03:55:04,25.16, 115.75, 45
2024-12-16 03:55:09,25.12, 115.75, 45
2024-12-16 03:55:15,25.16, 115.69, 44
2024-12-16 03:55:20,25.12, 115.75, 44
2024-12-16 03:55:25,25.16, 115.75, 45
2024-12-16 03:55:30,25.12, 115.75, 44
2024-12-16 03:55:35,25.12, 115.81, 44
2024-12-16 03:55:40,25.16, 115.81, 44
2024-12-16 03:55:45,25.12, 115.87, 44
2024-12-16 03:55:50,25.16, 115.94, 45
2024-12-16 03:55:55,25.12, 115.94, 45
2024-12-16 03:56:00,25.16, 115.94, 44
2024-12-16 03:56:05,25.12, 115.87, 44
2024-12-16 03:56:10,25.12, 115.87, 45
2024-12-16 03:56:15,25.12, 115.75, 44
2024-12-16 03:56:20,25.12, 115.75, 44
2024-12-16 03:56:25,25.09, 115.69, 44
2024-12-16 03:56:30,25.12, 115.62, 45
2024-12-16 03:56:35,25.16, 115.62, 45
2024-12-16 03:56:40,25.16, 115.69, 46
2024-12-16 03:56:45,25.12, 115.69, 45
2024-12-16 03:56:50,25.12, 115.62, 44
2024-12-16 03:56:56,25.12, 115.62, 44
2024-12-16 03:57:01,25.12, 115.56, 45
2024-12-16 03:57:06,25.12, 115.56, 44
2024-12-16 03:57:11,25.16, 115.62, 45
2024-12-16 03:57:16,25.12, 115.69, 45
2024-12-16 03:57:21,25.12, 115.81, 44
2024-12-16 03:57:26,25.12, 115.81, 44
2024-12-16 03:57:31,25.12, 115.87, 44
2024-12-16 03:57:36,25.16, 115.87, 45
2024-12-16 03:57:41,25.12, 115.94, 45
2024-12-16 03:57:46,25.12, 115.94, 44
2024-12-16 03:57:51,25.12, 115.94, 45
2024-12-16 03:57:56,25.12, 115.75, 45
2024-12-16 03:58:01,25.12, 115.81, 45
2024-12-16 03:58:06,25.12, 115.81, 45
2024-12-16 03:58:11,25.16, 115.87, 45
2024-12-16 03:58:16,25.16, 115.87, 45
2024-12-16 03:58:21,25.16, 115.87, 45
2024-12-16 03:58:26,25.19, 115.94, 44
2024-12-16 03:58:31,25.16, 116.12, 45
2024-12-16 03:58:37,25.16, 116.00, 44
2024-12-16 03:58:42,25.09, 116.06, 44
2024-12-16 03:58:47,25.12, 116.06, 45
2024-12-16 03:58:52,25.12, 116.00, 45
2024-12-16 03:58:57,25.12, 116.00, 45
2024-12-16 03:59:02,25.16, 116.06, 44
2024-12-16 03:59:07,25.16, 115.94, 45
2024-12-16 03:59:12,25.12, 116.00, 44
2024-12-16 03:59:17,25.16, 116.06, 44
2024-12-16 03:59:22,25.12, 116.00, 45
2024-12-16 03:59:27,25.12, 116.00, 44
2024-12-16 03:59:32,25.12, 115.94, 44
2024-12-16 03:59:37,25.12, 115.94, 46
2024-12-16 03:59:42,25.09, 116.00, 44
2024-12-16 03:59:47,25.16, 115.94, 45
2024-12-16 03:59:52,25.12, 115.94, 44
2024-12-16 03:59:57,25.12, 115.81, 44
2024-12-16 04:00:02,25.12, 115.81, 44
2024-12-16 04:00:07,25.12, 115.75, 45
2024-12-16 04:00:12,25.12, 115.81, 44
2024-12-16 04:00:18,25.16, 115.75, 44
2024-12-16 04:00:23,25.12, 115.69, 44
2024-12-16 04:00:28,25.12, 115.62, 44
2024-12-16 04:00:33,25.09, 115.62, 45
2024-12-16 04:00:38,25.12, 115.62, 45
2024-12-16 04:00:43,25.12, 115.56, 44
2024-12-16 04:00:48,25.12, 115.50, 45
2024-12-16 04:00:53,25.12, 115.44, 45
2024-12-16 04:00:58,25.12, 115.44, 44
2024-12-16 04:01:03,25.09, 115.44, 44
2024-12-16 04:01:08,25.12, 115.37, 45
2024-12-16 04:01:13,25.12, 115.37, 44
2024-12-16 04:01:18,25.09, 115.31, 45
2024-12-16 04:01:23,25.09, 115.37, 44
2024-12-16 04:01:28,25.09, 115.37, 45
2024-12-16 04:01:33,25.09, 115.50, 44
2024-12-16 04:01:38,25.09, 115.50, 44
2024-12-16 04:01:43,25.09, 115.50, 45
2024-12-16 04:01:48,25.09, 115.44, 44
2024-12-16 04:01:53,25.09, 115.50, 45
2024-12-16 04:01:59,25.06, 115.56, 45
2024-12-16 04:02:04,25.12, 115.50, 45
2024-12-16 04:02:09,25.09, 115.50, 44
2024-12-16 04:02:14,25.09, 115.62, 44
2024-12-16 04:02:19,25.09, 115.62, 44
2024-12-16 04:02:24,25.12, 115.62, 44
2024-12-16 04:02:29,25.12, 115.62, 44
2024-12-16 04:02:34,25.16, 115.62, 44
2024-12-16 04:02:39,25.09, 115.69, 44
2024-12-16 04:02:44,25.12, 115.75, 44
2024-12-16 04:02:49,25.09, 115.75, 44
2024-12-16 04:02:54,25.09, 115.81, 44
2024-12-16 04:02:59,25.12, 115.81, 44
2024-12-16 04:03:04,25.16, 115.81, 44
2024-12-16 04:03:09,25.12, 115.81, 44
2024-12-16 04:03:14,25.09, 115.81, 44
2024-12-16 04:03:19,25.12, 115.87, 44
2024-12-16 04:03:24,25.09, 115.75, 44
2024-12-16 04:03:29,25.12, 115.69, 44
2024-12-16 04:03:34,25.12, 115.62, 44
2024-12-16 04:03:39,25.12, 115.75, 44
2024-12-16 04:03:45,25.12, 115.81, 45
2024-12-16 04:03:50,25.16, 115.75, 45
2024-12-16 04:03:55,25.09, 115.81, 45
2024-12-16 04:04:00,25.16, 115.81, 44
2024-12-16 04:04:05,25.12, 115.81, 44
2024-12-16 04:04:10,25.12, 115.81, 44
2024-12-16 04:04:15,25.12, 115.87, 44
2024-12-16 04:04:20,25.12, 115.87, 45
2024-12-16 04:04:25,25.12, 115.94, 44
2024-12-16 04:04:30,25.12, 115.87, 45
2024-12-16 04:04:35,25.16, 115.87, 45
2024-12-16 04:04:40,25.12, 115.87, 45
2024-12-16 04:04:45,25.12, 115.87, 45
2024-12-16 04:04:50,25.12, 115.75, 45
2024-12-16 04:04:55,25.12, 115.75, 45
2024-12-16 04:05:00,25.16, 115.75, 45
2024-12-16 04:05:05,25.12, 115.81, 44
2024-12-16 04:05:10,25.12, 115.81, 44
2024-12-16 04:05:15,25.12, 115.75, 45
2024-12-16 04:05:21,25.12, 115.69, 45
2024-12-16 04:05:26,25.16, 115.75, 45
2024-12-16 04:05:31,25.12, 115.69, 44
2024-12-16 04:05:36,25.16, 115.69, 44
2024-12-16 04:05:41,25.12, 115.56, 44
2024-12-16 04:05:46,25.12, 115.62, 45
2024-12-16 04:05:51,25.16, 115.62, 45
2024-12-16 04:05:56,25.12, 115.69, 45
2024-12-16 04:06:01,25.16, 115.75, 44
2024-12-16 04:06:06,25.16, 115.81, 44
2024-12-16 04:06:11,25.12, 115.75, 44
2024-12-16 04:06:16,25.16, 115.69, 45
2024-12-16 04:06:21,25.16, 115.69, 45
2024-12-16 04:06:26,25.12, 115.81, 46
2024-12-16 04:06:31,25.12, 115.81, 44
2024-12-16 04:06:36,25.16, 115.75, 45
2024-12-16 04:06:41,25.16, 115.62, 45
2024-12-16 04:06:46,25.12, 115.69, 45
2024-12-16 04:06:51,25.16, 115.62, 44
2024-12-16 04:06:57,25.12, 115.62, 45
2024-12-16 04:07:02,25.12, 115.56, 45
2024-12-16 04:07:07,25.16, 115.56, 45
2024-12-16 04:07:12,25.12, 115.62, 44
2024-12-16 04:07:17,25.16, 115.56, 45
2024-12-16 04:07:22,25.12, 115.62, 45
2024-12-16 04:07:27,25.12, 115.62, 45
2024-12-16 04:07:32,25.09, 115.62, 45
2024-12-16 04:07:37,25.16, 115.62, 45
2024-12-16 04:07:42,25.12, 115.62, 45
2024-12-16 04:07:47,25.16, 115.62, 45
2024-12-16 04:07:52,25.16, 115.56, 45
2024-12-16 04:07:57,25.12, 115.50, 45
2024-12-16 04:08:02,25.16, 115.50, 45
2024-12-16 04:08:07,25.12, 115.62, 45
2024-12-16 04:08:12,25.12, 115.50, 44
2024-12-16 04:08:17,25.16, 115.62, 45
2024-12-16 04:08:22,25.12, 115.56, 45
2024-12-16 04:08:27,25.12, 115.50, 45
2024-12-16 04:08:32,25.12, 115.56, 44
2024-12-16 04:08:38,25.12, 115.56, 45
2024-12-16 04:08:43,25.16, 115.62, 45
2024-12-16 04:08:48,25.12, 115.62, 44
2024-12-16 04:08:53,25.12, 115.56, 46
2024-12-16 04:08:58,25.12, 115.62, 45
2024-12-16 04:09:03,25.09, 115.50, 45
2024-12-16 04:09:08,25.12, 115.62, 45
2024-12-16 04:09:13,25.09, 115.56, 45
2024-12-16 04:09:18,25.09, 115.69, 44
2024-12-16 04:09:23,25.12, 115.62, 44
2024-12-16 04:09:28,25.12, 115.62, 46
2024-12-16 04:09:33,25.12, 115.62, 45
2024-12-16 04:09:38,25.09, 115.62, 44
2024-12-16 04:09:43,25.09, 115.62, 44
2024-12-16 04:09:48,25.06, 115.62, 44
2024-12-16 04:09:53,25.09, 115.62, 45
2024-12-16 04:09:58,25.09, 115.62, 44
2024-12-16 04:10:03,25.09, 115.69, 45
2024-12-16 04:10:08,25.12, 115.56, 44
2024-12-16 04:10:13,25.09, 115.56, 45
2024-12-16 04:10:19,25.06, 115.56, 44
2024-12-16 04:10:24,25.06, 115.62, 45
2024-12-16 04:10:29,25.06, 115.62, 44
2024-12-16 04:10:34,25.06, 115.69, 45
2024-12-16 04:10:39,25.09, 115.69, 45
2024-12-16 04:10:44,25.09, 115.81, 44
2024-12-16 04:10:49,25.06, 115.69, 45
2024-12-16 04:10:54,25.09, 115.75, 44
2024-12-16 04:10:59,25.06, 115.81, 45
2024-12-16 04:11:04,25.06, 115.87, 44
2024-12-16 04:11:09,25.09, 115.94, 44
2024-12-16 04:11:14,25.06, 115.87, 45
2024-12-16 04:11:19,25.09, 115.87, 45
2024-12-16 04:11:24,25.06, 115.87, 45
2024-12-16 04:11:29,25.09, 115.94, 44
2024-12-16 04:11:34,25.06, 115.87, 44
2024-12-16 04:11:39,25.09, 115.81, 45
2024-12-16 04:11:44,25.03, 115.75, 45
2024-12-16 04:11:49,25.09, 115.75, 44
2024-12-16 04:11:54,25.12, 115.87, 44
2024-12-16 04:11:59,25.06, 115.81, 44
2024-12-16 04:12:05,25.06, 115.81, 44
2024-12-16 04:12:10,25.12, 115.87, 44
2024-12-16 04:12:15,25.06, 115.87, 44
2024-12-16 04:12:20,25.06, 115.87, 45
2024-12-16 04:12:25,25.06, 115.81, 44
2024-12-16 04:12:30,25.06, 115.75, 44
2024-12-16 04:12:35,25.09, 115.81, 45
2024-12-16 04:12:40,25.06, 115.69, 44
2024-12-16 04:12:45,25.09, 115.75, 44
2024-12-16 04:12:50,25.06, 115.69, 45
2024-12-16 04:12:55,25.09, 115.69, 44
2024-12-16 04:13:00,25.09, 115.75, 44
2024-12-16 04:13:05,25.09, 115.69, 45
2024-12-16 04:13:10,25.06, 115.62, 44
2024-12-16 04:13:15,25.09, 115.69, 44
2024-12-16 04:13:20,25.03, 115.81, 45
2024-12-16 04:13:25,25.06, 115.81, 45
2024-12-16 04:13:30,25.09, 115.75, 44
2024-12-16 04:13:35,25.06, 115.75, 44
2024-12-16 04:13:40,25.09, 115.75, 45
2024-12-16 04:13:46,25.03, 115.87, 44
2024-12-16 04:13:51,25.06, 115.81, 44
2024-12-16 04:13:56,25.03, 115.87, 44
2024-12-16 04:14:01,25.03, 115.75, 44
2024-12-16 04:14:06,25.03, 115.81, 45
2024-12-16 04:14:11,25.06, 115.81, 45
2024-12-16 04:14:16,25.06, 115.75, 44
2024-12-16 04:14:21,25.06, 115.69, 44
2024-12-16 04:14:26,25.03, 115.75, 44
2024-12-16 04:14:31,25.06, 115.81, 44
2024-12-16 04:14:36,25.09, 115.87, 44
2024-12-16 04:14:41,25.03, 115.87, 45
2024-12-16 04:14:46,25.06, 115.87, 45
2024-12-16 04:14:51,25.03, 115.87, 44
2024-12-16 04:14:56,25.03, 115.87, 44
2024-12-16 04:15:01,25.00, 115.81, 45
2024-12-16 04:15:06,25.06, 115.87, 45
2024-12-16 04:15:11,25.03, 115.94, 45
2024-12-16 04:15:16,25.06, 115.81, 44
2024-12-16 04:15:21,25.06, 115.81, 45
2024-12-16 04:15:27,25.03, 115.75, 45
2024-12-16 04:15:32,25.03, 115.81, 44
2024-12-16 04:15:37,25.03, 115.87, 45
2024-12-16 04:15:42,25.03, 115.87, 45
2024-12-16 04:15:47,25.03, 115.75, 45
2024-12-16 04:15:52,25.03, 115.69, 44
2024-12-16 04:15:57,25.06, 115.81, 44
2024-12-16 04:16:02,25.03, 115.75, 44
2024-12-16 04:16:07,25.03, 115.75, 44
2024-12-16 04:16:12,25.03, 115.75, 45
2024-12-16 04:16:17,25.03, 115.75, 44
2024-12-16 04:16:22,25.03, 115.69, 44
2024-12-16 04:16:27,25.03, 115.62, 44
2024-12-16 04:16:32,25.06, 115.62, 45
2024-12-16 04:16:37,25.06, 115.56, 44
2024-12-16 04:16:42,25.06, 115.62, 44
2024-12-16 04:16:47,25.06, 115.56, 45
2024-12-16 04:16:52,25.06, 115.56, 44
2024-12-16 04:16:57,25.06, 115.56, 44
2024-12-16 04:17:02,25.03, 115.50, 44
2024-12-16 04:17:07,25.00, 115.56, 46
2024-12-16 04:17:13,25.03, 115.56, 45
2024-12-16 04:17:18,25.00, 115.56, 44
2024-12-16 04:17:23,25.03, 115.69, 45
2024-12-16 04:17:28,25.00, 115.69, 44
2024-12-16 04:17:33,25.03, 115.62, 44
2024-12-16 04:17:38,25.00, 115.69, 46
2024-12-16 04:17:43,25.06, 115.81, 44
2024-12-16 04:17:48,25.00, 115.75, 45
2024-12-16 04:17:53,25.06, 115.75, 44
2024-12-16 04:17:58,25.03, 115.62, 45
2024-12-16 04:18:03,25.00, 115.56, 44
2024-12-16 04:18:08,25.03, 115.50, 44
2024-12-16 04:18:13,25.03, 115.50, 44
2024-12-16 04:18:18,25.00, 115.44, 45
2024-12-16 04:18:23,25.00, 115.44, 44
2024-12-16 04:18:28,25.00, 115.50, 45
2024-12-16 04:18:33,25.00, 115.50, 43
2024-12-16 04:18:38,25.03, 115.44, 44
2024-12-16 04:18:43,24.97, 115.50, 44
2024-12-16 04:18:49,25.00, 115.56, 44
2024-12-16 04:18:54,25.00, 115.62, 44
2024-12-16 04:18:59,24.97, 115.62, 44
2024-12-16 04:19:04,25.00, 115.56, 44
2024-12-16 04:19:09,25.00, 115.56, 45
2024-12-16 04:19:14,25.00, 115.56, 44
2024-12-16 04:19:19,25.00, 115.50, 45
2024-12-16 04:19:24,25.00, 115.50, 44
2024-12-16 04:19:29,25.00, 115.44, 44
2024-12-16 04:19:34,25.03, 115.50, 45
2024-12-16 04:19:39,25.03, 115.44, 44
2024-12-16 04:19:44,25.00, 115.56, 44
2024-12-16 04:19:49,25.00, 115.50, 44
2024-12-16 04:19:54,25.00, 115.56, 44
2024-12-16 04:19:59,25.00, 115.50, 44
2024-12-16 04:20:04,25.00, 115.50, 44
2024-12-16 04:20:09,25.00, 115.62, 44
2024-12-16 04:20:14,25.00, 115.69, 44
2024-12-16 04:20:19,25.00, 115.69, 44
2024-12-16 04:20:24,25.00, 115.69, 44
2024-12-16 04:20:30,25.03, 115.69, 45
2024-12-16 04:20:35,25.03, 115.62, 44
2024-12-16 04:20:40,25.03, 115.62, 44
2024-12-16 04:20:45,25.03, 115.69, 44
2024-12-16 04:20:50,25.03, 115.56, 45
2024-12-16 04:20:55,25.03, 115.56, 45
2024-12-16 04:21:00,25.03, 115.50, 44
2024-12-16 04:21:05,25.00, 115.62, 45
2024-12-16 04:21:10,25.00, 115.69, 45
2024-12-16 04:21:15,25.00, 115.62, 44
2024-12-16 04:21:20,25.00, 115.50, 44
2024-12-16 04:21:25,25.00, 115.50, 44
2024-12-16 04:21:30,25.03, 115.50, 44
2024-12-16 04:21:35,25.00, 115.50, 44
2024-12-16 04:21:40,25.00, 115.56, 44
2024-12-16 04:21:45,25.03, 115.50, 45
2024-12-16 04:21:50,25.00, 115.62, 44
2024-12-16 04:21:55,25.03, 115.62, 44
2024-12-16 04:22:00,25.03, 115.69, 44
2024-12-16 04:22:05,25.00, 115.62, 44
2024-12-16 04:22:10,25.03, 115.50, 44
2024-12-16 04:22:16,25.03, 115.62, 44
2024-12-16 04:22:21,25.03, 115.56, 44
2024-12-16 04:22:26,25.03, 115.56, 44
2024-12-16 04:22:31,25.00, 115.56, 46
2024-12-16 04:22:36,25.03, 115.50, 44
2024-12-16 04:22:41,25.03, 115.50, 45
2024-12-16 04:22:46,25.03, 115.56, 44
2024-12-16 04:22:51,25.00, 115.44, 44
2024-12-16 04:22:56,25.00, 115.50, 44
2024-12-16 04:23:01,25.00, 115.50, 44
2024-12-16 04:23:06,25.00, 115.50, 44
2024-12-16 04:23:11,25.00, 115.44, 44
2024-12-16 04:23:16,24.97, 115.50, 45
2024-12-16 04:23:21,25.00, 115.37, 45
2024-12-16 04:23:26,25.00, 115.37, 45
2024-12-16 04:23:31,25.00, 115.44, 44
2024-12-16 04:23:36,24.97, 115.50, 45
2024-12-16 04:23:41,25.00, 115.56, 44
2024-12-16 04:23:46,24.97, 115.62, 43
2024-12-16 04:23:51,24.97, 115.56, 44
2024-12-16 04:23:57,25.00, 115.62, 44
2024-12-16 04:24:02,24.97, 115.69, 44
2024-12-16 04:24:07,24.97, 115.62, 44
2024-12-16 04:24:12,24.97, 115.62, 44
2024-12-16 04:24:17,24.97, 115.62, 43
2024-12-16 04:24:22,24.97, 115.75, 45
2024-12-16 04:24:27,25.00, 115.62, 44
2024-12-16 04:24:32,24.97, 115.62, 45
2024-12-16 04:24:37,25.00, 115.62, 44
2024-12-16 04:24:42,25.00, 115.62, 44
2024-12-16 04:24:47,24.97, 115.62, 44
2024-12-16 04:24:52,25.00, 115.62, 44
2024-12-16 04:24:57,25.00, 115.56, 43
